category_main_cb,category_type_cb,price,floor,area_usable,has_elevator,has_terrace,city,latitude,longitude,floor_number,500m_atm_distance,500m_bus_public_transport_distance,500m_kindergarten_distance,500m_medic_distance,500m_metro_distance,500m_playground_distance,500m_post_office_distance,500m_restaurant_distance,500m_school_distance,500m_shop_distance,500m_small_shop_distance,500m_train_distance,500m_vet_distance,status_development,status_new,status_very_good,layout_1kk,layout_21,layout_2kk,layout_31,layout_3kk,layout_41,layout_4kk,layout_51,layout_5kk,layout_6_plus,layout_atypical,building_type_wood,building_type_stone,building_type_modular,building_type_assembled,building_type_panel,building_type_skeleton,building_type_mixed,condition_new_build,condition_under_construction,condition_very_good,district_praha_1,district_praha_10,district_praha_2,district_praha_3,district_praha_4,district_praha_5,district_praha_6,district_praha_7,district_praha_8,district_praha_9,metro_dist_A,metro_dist_B,metro_dist_C,1000m_A,1000m_B,1000m_C,nearest_station_name,nearest_station_Bořislavka,nearest_station_Budějovická,nearest_station_Chodov,nearest_station_Dejvická,nearest_station_Depo Hostivař,nearest_station_Flora,nearest_station_Florenc,nearest_station_Hlavní nádraží,nearest_station_Hloubětín,nearest_station_Hradčanská,nearest_station_Háje,nearest_station_Hůrka,nearest_station_I. P. Pavlova,nearest_station_Invalidovna,nearest_station_Jinonice,nearest_station_Jiřího z Poděbrad,nearest_station_Karlovo náměstí,nearest_station_Kačerov,nearest_station_Kobylisy,nearest_station_Kolbenova,nearest_station_Křižíkova,nearest_station_Letňany,nearest_station_Luka,nearest_station_Lužiny,nearest_station_Ládví,nearest_station_Malostranská,nearest_station_Muzeum,nearest_station_Můstek,nearest_station_Nemocnice Motol,nearest_station_Nové Butovice,nearest_station_Nádraží Holešovice,nearest_station_Nádraží Veleslavín,nearest_station_Náměstí Míru,nearest_station_Náměstí Republiky,nearest_station_Národní třída,nearest_station_Opatov,nearest_station_Palmovka,nearest_station_Pankrác,nearest_station_Petřiny,nearest_station_Pražského povstání,nearest_station_Prosek,nearest_station_Radlická,nearest_station_Rajská zahrada,nearest_station_Roztyly,nearest_station_Skalka,nearest_station_Smíchovské nádraží,nearest_station_Staroměstská,nearest_station_Stodůlky,nearest_station_Strašnická,nearest_station_Střížkov,nearest_station_Vltavská,nearest_station_Vysočanská,nearest_station_Vyšehrad,nearest_station_Zličín,nearest_station_Černý Most,nearest_station_Českomoravská,nearest_station_Želivského
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8754144.0,2. podlaží z celkem 4 včetně 1 podzemního,57.0,1,0,Praha,49.966308,14.395173,2,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12480.090804459844,9825.56629009459,9492.342233044126,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12509392.0,2. podlaží z celkem 4 včetně 1 podzemního,84.0,1,0,Praha,49.966308,14.395173,2,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12480.090804459844,9825.56629009459,9492.342233044126,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",16446656.0,2. podlaží z celkem 3,99.0,1,0,Praha,49.966308,14.395173,2,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12480.090804459844,9825.56629009459,9492.342233044126,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10372971.0,7. podlaží z celkem 8,42.0,1,0,Praha,50.1025928,14.4544243,7,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2776.4687431406705,942.0991719629967,1172.1256174911346,0,1,0,Invalidovna,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18626614.0,3. podlaží z celkem 8,102.0,1,0,Praha,50.102963,14.4557788,3,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2801.895228070569,899.644523490218,1232.9890786302647,0,1,0,Invalidovna,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",14520960.0,6. podlaží z celkem 6,75.0,1,0,Praha,50.100309,14.398079,6,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,350.2431260303673,2565.254782972343,2885.988410237856,1,0,0,Dejvická,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11858981.0,3. podlaží z celkem 3,76.0,0,44,Praha,50.1221931246427,14.5764595225896,3,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6776.996191062372,1474.969191094748,4301.784384976276,0,0,0,Černý Most,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7072819.0,1. podlaží z celkem 3,44.0,1,0,Praha,50.1221931246427,14.5764595225896,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6776.996191062372,1474.969191094748,4301.784384976276,0,0,0,Černý Most,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10815831.0,7. podlaží z celkem 8,41.0,1,0,Praha,50.1029507,14.4550466,7,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2808.308577783479,935.6659595032662,1188.508431394138,0,1,0,Invalidovna,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10560885.0,5. podlaží z celkem 6,81.0,1,59,Praha,50.1310058244065,14.4211626435478,5,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3909.824423797633,4701.2103502987675,2568.0602157893672,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8731670.0,4. podlaží z celkem 6,75.0,1,0,Praha,50.1310058244065,14.4211626435478,4,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3909.824423797633,4701.2103502987675,2568.0602157893672,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12762764.0,5. podlaží z celkem 6,98.0,1,0,Praha,50.1307587008,14.4232492973,5,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3931.7845433205175,4636.211711502744,2417.6078405187036,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10577000.0,2. podlaží,62.0,0,0,Praha,50.041575169961156,14.588147526222755,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,6348.5920020477015,7522.241361101239,4511.171679928901,0,0,0,Háje,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11403857.0,2. podlaží z celkem 8 včetně 1 podzemního,42.0,1,0,Praha,50.0910396,14.449144,2,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1493.303823222069,305.78825864867036,728.919816374669,0,1,1,Křižíkova,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",21180000.0,7. podlaží z celkem 7 včetně 2 podzemních,120.0,1,1,Praha,50.1157484778126,14.4684447971825,7,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4177.2660576612,1372.5772584290442,1189.2313514837897,0,0,0,Ládví,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",9626758.0,4. podlaží,48.0,1,0,Praha,50.1233146141469,14.490280695358264,4,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5128.039861173929,1649.1488210648984,323.26174714958563,0,0,1,Střížkov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6685255.0,4. podlaží,28.0,1,0,Praha,50.1233146141469,14.490280695358264,4,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5128.039861173929,1649.1488210648984,323.26174714958563,0,0,1,Střížkov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12847858.0,5. podlaží z celkem 5 včetně 2 podzemních,88.0,1,24,Praha,50.1233146141469,14.490280695358264,5,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5128.039861173929,1649.1488210648984,323.26174714958563,0,0,1,Střížkov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6750000.0,5. podlaží z celkem 7,30.0,1,3,Praha,50.1039744,14.5081403,5,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3261.749431090543,850.3229534320508,1824.995908414332,0,1,0,Vysočanská,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12353030.0,6. podlaží z celkem 8,59.0,1,0,Praha,50.1025365,14.4543949,6,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2770.675904960841,939.6888566766605,1173.8567254298996,0,1,0,Invalidovna,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",16604461.0,7. podlaží,100.0,1,0,Praha,50.0583328,14.5137461,7,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1159.14731320785,5563.360780230203,3206.383879985054,0,0,0,Skalka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18278140.0,8. podlaží,107.0,1,39,Praha,50.0583328,14.5137461,8,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1159.14731320785,5563.360780230203,3206.383879985054,0,0,0,Skalka,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8478534.0,6. podlaží z celkem 8,37.0,1,0,Praha,50.1025928,14.4544243,6,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2776.4687431406705,942.0991719629967,1172.1256174911346,0,1,0,Invalidovna,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",14459584.0,2. podlaží,90.0,1,8,Praha,50.0917018188697,14.298333719283,2,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3357.169585295193,4319.010853100069,9567.58298812576,0,0,0,Petřiny,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",6230689.0,1. podlaží z celkem 6 včetně 3 podzemních,30.0,1,0,Praha,50.0856713,14.4712711,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,839.166940028363,1362.3352718105903,2358.8081614484336,1,0,0,Želivského,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",14460920.0,1. podlaží z celkem 4 včetně 1 podzemního,69.0,1,19,Praha,50.0324458,14.539289,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4554.945637434309,8258.082104286052,879.1862125849038,0,0,1,Háje,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",13821000.0,1. podlaží,81.0,0,0,Praha,50.03786102971957,14.386549517556261,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5278.416588404776,2155.3888536093696,4000.4350820623285,0,0,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",15029000.0,2. podlaží,79.0,0,0,Praha,50.03786102971957,14.386549517556261,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5278.416588404776,2155.3888536093696,4000.4350820623285,0,0,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18717000.0,1. podlaží,110.0,0,0,Praha,50.03786102971957,14.386549517556261,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5278.416588404776,2155.3888536093696,4000.4350820623285,0,0,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",22648000.0,2. podlaží,119.0,0,11,Praha,50.03786102971957,14.386549517556261,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5278.416588404776,2155.3888536093696,4000.4350820623285,0,0,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",15810000.0,2. podlaží,93.0,0,62,Praha,50.03786102971957,14.386549517556261,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5278.416588404776,2155.3888536093696,4000.4350820623285,0,0,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12594325.0,2. podlaží z celkem 5 včetně 1 podzemního,81.0,0,0,Praha,50.132416,14.485471,2,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6063.739493849652,2704.7082768617533,751.3763081982833,0,0,1,Střížkov,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8014440.0,2. podlaží z celkem 3 včetně 1 podzemního,54.0,0,0,Praha,50.0810347,14.5748394,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4239.276625530794,3047.9502040414154,6455.074325954199,0,0,0,Rajská zahrada,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18944713.0,2. podlaží z celkem 8,83.0,1,15,Praha,50.1030333,14.4550895,2,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2816.8987496483264,939.8456451717134,1186.4743941011836,0,1,0,Invalidovna,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18800000.0,7. podlaží z celkem 7 včetně 1 podzemního,97.0,1,12,Praha,50.0627371991225,14.450049757614977,7,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1638.0316672575084,2620.0879919853573,1310.708186357716,0,0,0,Pražského povstání,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7832200.0,2. podlaží z celkem 8,28.0,1,0,Praha,50.0909139124409,14.4492034796694,2,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1479.3308207558416,313.46131393068026,731.6446629298327,0,1,1,Křižíkova,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",20750000.0,7. podlaží z celkem 7 včetně 2 podzemních,112.0,1,1,Praha,50.1157484778126,14.4684447971825,7,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4177.2660576612,1372.5772584290442,1189.2313514837897,0,0,0,Ládví,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18453882.0,5. podlaží z celkem 8,91.0,1,0,Praha,50.1028681,14.4544029,5,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2806.875558588331,963.2526460928957,1154.1932083377353,0,1,0,Invalidovna,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
