,city,city_seo_name,citypart,citypart_seo_name,country,country_id,country_seo_name,district,district_id,district_seo_name,entity_type,geohash,gps_lat,gps_lon,housenumber,inaccuracy_type,municipality,municipality_id,municipality_seo_name,quarter,quarter_id,quarter_seo_name,region,region_id,region_seo_name,street,street_id,street_seo_name,streetnumber,ward,ward_id,ward_seo_name
1508,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhzu7ecx,50.077739,14.4079494,91,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Janáčkovo nábřeží,119867,janackovo-nabrezi,35,,13687,
1509,Praha,praha,Veleslavín,veleslavin,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,address,u2fhyqmdwk,50.0884960364874,14.3449816599724,254,address,,3468,,Praha 6,107,praha-6,Hlavní město Praha,10,hlavni-mesto-praha,Křenova,120292,krenova,2,,13696,
1510,Praha,praha,Praha 6,praha-6,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,street,u2fhytr7xm,50.0831780671,14.3584146247,,street,,3468,,Praha 6,107,praha-6,Hlavní město Praha,10,hlavni-mesto-praha,Bělohorská,119268,belohorska,,,-1,
1511,Praha,praha,Praha 13,praha-13,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,quarter,u2fhtz1jvm,50.0492356769604,14.3167890333413,,quarter,,3468,,Praha 13,98,praha-13,Hlavní město Praha,10,hlavni-mesto-praha,,-1,,,,-1,
1512,Praha,praha,Dubeč,dubec,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fku1etbc,50.062946777,14.594689398,10,gps,,3468,,Praha-Dubeč,136,praha-dubec,Hlavní město Praha,10,hlavni-mesto-praha,náměstí U lípy svobody,124325,namesti-u-lipy-svobody,4,,2286,
1513,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkb92j55,50.0614559638,14.4361664453,1190,gps,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Petra Rezka,121679,petra-rezka,4,,14960,
1514,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhzu0zzk,50.077039,14.404424,278,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Štefánikova,120122,stefanikova,40,,13687,
1515,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhzu0zzk,50.077039,14.404424,278,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Štefánikova,120122,stefanikova,40,,13687,
1516,Praha,praha,Vršovice,vrsovice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkbfw4k4,50.0678429895,14.4554424095,265,gps,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Žitomírská,122933,zitomirska,2,,14968,
1517,Praha,praha,Černý Most,cerny-most,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm5c34yy,50.1050277611455,14.5805237493341,,street,,3468,,Praha 14,120,praha-14,Hlavní město Praha,10,hlavni-mesto-praha,Kuttelwascherova,125170,kuttelwascherova,,,13711,
1518,Praha,praha,Řepy,repy,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,address,u2fhv6q06k,50.066137309,14.30155629,1333,gps,,3468,,Praha 17,111,praha-17,Hlavní město Praha,10,hlavni-mesto-praha,Makovského,125023,makovskeho,28,,13699,
1519,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkb92j55,50.0614559638,14.4361664453,1190,gps,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Petra Rezka,121679,petra-rezka,4,,14960,
1520,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkb92j55,50.0614559638,14.4361664453,1190,gps,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Petra Rezka,121679,petra-rezka,4,,14960,
1521,Praha,praha,Zbraslav,zbraslav,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhr2s8kf,49.968623,14.387488,398,gps,,3468,,Praha-Zbraslav,105,praha-zbraslav,Hlavní město Praha,10,hlavni-mesto-praha,Elišky Přemyslovny,123527,elisky-premyslovny,,,13690,
1522,Praha,praha,Chodov,chodov,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,street,u2fkd7bh3b,50.0310961422265,14.5130192105255,,street,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Bachova,124833,bachova,,,13679,
1523,Praha,praha,Letňany,letnany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm4r65mt,50.13807123206957,14.515931389251627,634,address,,3468,,Praha 18,128,praha-18,Hlavní město Praha,10,hlavni-mesto-praha,Ostravská,125522,ostravska,,,13717,
1524,Praha,praha,Strašnice,strasnice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkf42fqc,50.066462954663,14.5032773720637,,street,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Doubravčická,123256,doubravcicka,,,14963,
1525,Praha,praha,Stodůlky,stodulky,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhwr5uw9,50.0489991667,14.3425947222,,street,,3468,,Praha 13,98,praha-13,Hlavní město Praha,10,hlavni-mesto-praha,V Hůrkách,125205,v-hurkach,,,14962,
1526,Praha,praha,Chodov,chodov,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkdkn0us,50.03189,14.521373,1606,gps,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Podjavorinské,124834,podjavorinske,16,,13679,
1527,Praha,praha,Čakovice,cakovice,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm63yuk1,50.15195176329996,14.522380828857424,1097,gps,,3468,,Praha-Čakovice,122,praha-cakovice,Hlavní město Praha,10,hlavni-mesto-praha,Schoellerova,119615,schoellerova,18,,13712,
1528,Praha,praha,,,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm1sxt2p,50.1233146141469,14.490280695358264,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Bohušovická,123267,bohusovicka,,,-1,
1529,Praha,praha,Dubeč,dubec,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,street,u2fkgb30fp,50.0552534574361,14.5803226359243,,street,,3468,,Praha-Dubeč,136,praha-dubec,Hlavní město Praha,10,hlavni-mesto-praha,Lipové náměstí,124013,lipove-namesti,,,2286,
1530,Praha,praha,Dubeč,dubec,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,street,u2fkgb30fp,50.0552534574361,14.5803226359243,,street,,3468,,Praha-Dubeč,136,praha-dubec,Hlavní město Praha,10,hlavni-mesto-praha,Lipové náměstí,124013,lipove-namesti,,,2286,
1531,Praha,praha,Praha-Dubeč,praha-dubec,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,quarter,u2fku12mvz,50.0616049066072,14.5904346433147,,quarter,,3468,,Praha-Dubeč,136,praha-dubec,Hlavní město Praha,10,hlavni-mesto-praha,,-1,,,,-1,
1532,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm19qy5j,50.10558079677805,14.489385470247601,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Drahobejlova,119526,drahobejlova,,,14955,
1533,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm19rx3m,50.10579515144363,14.49033481330048,1073,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Drahobejlova,119526,drahobejlova,36,,14955,
1534,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm19qy5j,50.10558079677805,14.489385470247601,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Drahobejlova,119526,drahobejlova,,,14955,
1535,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm19qy5j,50.10558079677805,14.489385470247601,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Drahobejlova,119526,drahobejlova,,,14955,
1536,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm19rx3m,50.10579515144363,14.49033481330048,1073,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Drahobejlova,119526,drahobejlova,36,,14955,
1537,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm19rx3m,50.10579515144363,14.49033481330048,1073,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Drahobejlova,119526,drahobejlova,36,,14955,
1538,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm19rx3m,50.10579515144363,14.49033481330048,1073,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Drahobejlova,119526,drahobejlova,36,,14955,
1539,Praha,praha,Vysočany,vysocany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm44fbz0,50.11289563568656,14.506038453357593,256,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Ke Klíčovu,120104,ke-klicovu,1,,14969,
1540,Praha,praha,Vysočany,vysocany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm44fbz0,50.11289563568656,14.506038453357593,256,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Ke Klíčovu,120104,ke-klicovu,1,,14969,
1541,Praha,praha,Vysočany,vysocany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm44fbz0,50.11289563568656,14.506038453357593,256,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Ke Klíčovu,120104,ke-klicovu,1,,14969,
1542,Praha,praha,,,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm1sxt2p,50.1233146141469,14.490280695358264,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Bohušovická,123267,bohusovicka,,,-1,
1543,Praha,praha,,,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm1sxt2p,50.1233146141469,14.490280695358264,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Bohušovická,123267,bohusovicka,,,-1,
1544,Praha,praha,Chodov,chodov,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkd5dmhx,50.0298886437944,14.5052432650806,,street,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Bartůňkova,120088,bartunkova,,,13679,
1545,Praha,praha,Chodov,chodov,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkd5dmhx,50.0298886437944,14.5052432650806,,street,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Bartůňkova,120088,bartunkova,,,13679,
1546,Praha,praha,Chodov,chodov,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,street,u2fkd57w9r,50.0287742614746,14.5068140029907,,gps,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Chilská,124726,chilska,,,13679,
1547,Praha,praha,Chodov,chodov,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,street,u2fkd57w9r,50.0287742614746,14.5068140029907,,gps,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Chilská,124726,chilska,,,13679,
1548,Praha,praha,Chodov,chodov,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkd5dmhx,50.0298886437944,14.5052432650806,,street,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Bartůňkova,120088,bartunkova,,,13679,
1549,Praha,praha,Vysočany,vysocany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm41hsb1,50.1039744,14.5081403,,gps,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Pod Harfou,121382,pod-harfou,,,14969,
1550,Praha,praha,,,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm45gwnx,50.119326083461836,14.507049285634295,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Návarovská,5200370,navarovska,,,-1,
1551,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,street,u2fm0bvk7v,50.1025365,14.4543949,,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,V Háji,122519,v-haji,,,14951,
1552,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm099kcr,50.1067492,14.4378161,100,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,U papírny,122323,u-papirny,2,,14951,
1553,Praha,praha,Záběhlice,zabehlice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkf2bdfv,50.0583328,14.5137461,3177,gps,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Strašnická,121951,strasnicka,1c,,14970,
1554,Praha,praha,Záběhlice,zabehlice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkf2bdfv,50.0583328,14.5137461,3177,gps,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Strašnická,121951,strasnicka,1c,,14970,
1555,Praha,praha,Malešice,malesice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkcvz5q3,50.085862,14.500849,696,gps,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Akademická,147662,akademicka,3,,14956,
1556,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm099nr8,50.1069693,14.4377354,100,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,U papírny,122323,u-papirny,2,,14951,
1557,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm0bvku2,50.1025928,14.4544243,1564,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,V Háji,122519,v-haji,10,,14951,
1558,Praha,praha,Ruzyně,ruzyne,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,address,u2fhvqgtr6,50.0917018188697,14.298333719283,,street,,3468,,Praha 6,107,praha-6,Hlavní město Praha,10,hlavni-mesto-praha,Huppnerova,5199395,huppnerova,,,13693,
1559,Praha,praha,Žižkov,zizkov,Česká republika,112,ceska-republika,Praha 3,5003,praha-3,address,u2fkcmcdjj,50.0856713,14.4712711,2200,gps,,3468,,Praha 3,89,praha-3,Hlavní město Praha,10,hlavni-mesto-praha,Jana Želivského,122926,jana-zelivskeho,2,,14971,
1560,Praha,praha,Háje,haje,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkdu5hjg,50.0324458,14.539289,651,gps,,3468,,Praha 11,91,praha-11,Hlavní město Praha,10,hlavni-mesto-praha,Štichova,124768,stichova,48,,13680,
1561,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhxm5gwv,50.03786102971957,14.386549517556261,1251,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Pražského,125149,prazskeho,4,,13685,
1562,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhxm5gwv,50.03786102971957,14.386549517556261,1251,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Pražského,125149,prazskeho,4,,13685,
1563,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhxm5gwv,50.03786102971957,14.386549517556261,1251,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Pražského,125149,prazskeho,4,,13685,
1564,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhxm5gwv,50.03786102971957,14.386549517556261,1251,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Pražského,125149,prazskeho,4,,13685,
1565,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhxm5gwv,50.03786102971957,14.386549517556261,1251,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Pražského,125149,prazskeho,4,,13685,
1566,Praha,praha,Střížkov,strizkov,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,address,u2fm1w7frz,50.132416,14.485471,632,gps,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Roudnická,125440,roudnicka,3,,14964,
1567,Praha,praha,Dolní Počernice,dolni-pocernice,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fkgsvp4m,50.0810347,14.5748394,933,gps,,3468,,Praha-Dolní Počernice,123,praha-dolni-pocernice,Hlavní město Praha,10,hlavni-mesto-praha,Makovská,146169,makovska,,,1998,
1568,Praha,praha,Radlice,radlice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz29wh2,50.057489787772354,14.38334873707872,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,náměstí Augustina Bubníka,5199807,namesti-augustina-bubnika,,,13686,
1569,Praha,praha,Radlice,radlice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz29wh2,50.057489787772354,14.38334873707872,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,náměstí Augustina Bubníka,5199807,namesti-augustina-bubnika,,,13686,
1570,Praha,praha,Radlice,radlice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz29wh2,50.057489787772354,14.38334873707872,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,náměstí Augustina Bubníka,5199807,namesti-augustina-bubnika,,,13686,
1571,Praha,praha,Radlice,radlice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz29wh2,50.057489787772354,14.38334873707872,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,náměstí Augustina Bubníka,5199807,namesti-augustina-bubnika,,,13686,
1572,Praha,praha,Radlice,radlice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz29wh2,50.057489787772354,14.38334873707872,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,náměstí Augustina Bubníka,5199807,namesti-augustina-bubnika,,,13686,
1573,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,street,u2fm0bvz7f,50.1030333,14.4550895,,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,Jankovcova,119870,jankovcova,,,14951,
1574,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921213312416,14.492459274229347,867,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1575,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921213312416,14.492459274229347,867,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1576,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921213312416,14.492459274229347,867,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1577,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921213312416,14.492459274229347,867,gps,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1578,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921,14.492459,867,gps,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1579,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921213312416,14.492459274229347,867,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1580,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921213312416,14.492459274229347,867,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1581,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm1cc5fc,50.107921213312416,14.492459274229347,867,gps,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Sokolovská,121881,sokolovska,284,,14955,
1582,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkb9yujj,50.064042234049815,14.445527692844811,1361,address,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Bartoškova,119257,bartoskova,2,,14960,
1583,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkbcdhwd,50.0627371991225,14.450049757614977,,street,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Bartoškova,119257,bartoskova,,,14960,
1584,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkb9yujj,50.064042234049815,14.445527692844811,1361,address,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Bartoškova,119257,bartoskova,2,,14960,
1585,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkb9yujj,50.064042234049815,14.445527692844811,1361,address,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Bartoškova,119257,bartoskova,2,,14960,
1586,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhx5kjge,50.028624695,14.375761601,1049,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Pod třešněmi,123561,pod-tresnemi,6,,13685,
1587,Praha,praha,Karlín,karlin,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,address,u2fkbyezfm,50.0907755019484,14.4522740730505,,street,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Pernerova,121306,pernerova,,,13707,
1588,Praha,praha,Karlín,karlin,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,address,u2fkbyc8dz,50.0909139124409,14.4492034796694,,street,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Kollárova,120164,kollarova,,,13707,
1589,Praha,praha,Karlín,karlin,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,address,u2fkbyezfm,50.0907755019484,14.4522740730505,,street,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Pernerova,121306,pernerova,,,13707,
1590,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,address,u2fm15r97h,50.1157484778126,14.4684447971825,,street,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Zenklova,125587,zenklova,,,14955,
1591,Praha,praha,Čakovice,cakovice,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,ward,u2fm6d5s0w,50.1533078927429,14.5287560349753,,ward,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,,-1,,,,13712,
1592,Praha,praha,Dubeč,dubec,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,ward,u2fku12mvz,50.0616049066072,14.5904346433147,,ward,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,,-1,,,,2286,
1593,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm099kcr,50.1067492,14.4378161,100,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,U papírny,122323,u-papirny,2,,14951,
1594,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm0bvq7g,50.1028681,14.4544029,1564,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,V Háji,122519,v-haji,10,,14951,
1595,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm099nr8,50.1069693,14.4377354,100,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,U papírny,122323,u-papirny,2,,14951,
1596,Praha,praha,Zbraslav,zbraslav,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhpxfx4c,49.9656592,14.3956425,,gps,,3468,,Praha-Zbraslav,105,praha-zbraslav,Hlavní město Praha,10,hlavni-mesto-praha,U loděnice,123938,u-lodenice,,,13690,
1597,Praha,praha,Zbraslav,zbraslav,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhr844zf,49.966308,14.395173,,street,,3468,,Praha-Zbraslav,105,praha-zbraslav,Hlavní město Praha,10,hlavni-mesto-praha,U loděnice,123938,u-lodenice,,,13690,
1598,Praha,praha,Zbraslav,zbraslav,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhr844zf,49.966308,14.395173,,street,,3468,,Praha-Zbraslav,105,praha-zbraslav,Hlavní město Praha,10,hlavni-mesto-praha,U loděnice,123938,u-lodenice,,,13690,
1599,Praha,praha,Zbraslav,zbraslav,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhr844zf,49.966308,14.395173,,street,,3468,,Praha-Zbraslav,105,praha-zbraslav,Hlavní město Praha,10,hlavni-mesto-praha,U loděnice,123938,u-lodenice,,,13690,
1600,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm099mk7,50.106818,14.4379448,100,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,U papírny,122323,u-papirny,2,,14951,
1601,Praha,praha,Bohnice,bohnice,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,address,u2fm0nj4m2,50.1310058244065,14.4211626435478,,street,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Lodžská,123412,lodzska,,,13704,
